date,coin_symbol,coin_name,coin_rank,market_cap,total_volume,rolling_vol_30d,log_return
2020-03-18,btc,Bitcoin,1,98079756006.79294,36007089253.82256,,0.0685198414307901
2020-03-19,btc,Bitcoin,1,98259998309.05324,37618067230.41405,,-0.0024401642157272
2020-03-20,btc,Bitcoin,1,112778383593.4914,48056214948.15649,0.0914992973977971,0.137734525284106
2020-03-21,btc,Bitcoin,1,113030383272.51408,50936770688.25396,0.0913199040266336,0.0041085788740531
2020-03-22,btc,Bitcoin,1,112349835902.32983,40189198131.46317,0.0912928781890132,-0.0080757431440421
2020-03-23,btc,Bitcoin,1,107128564670.89128,37255748385.30394,0.0913888424957791,-0.0476747490119233
2020-03-24,btc,Bitcoin,1,118046727572.5451,45578824447.64577,0.0936933147550834,0.0969743169424148
2020-03-25,btc,Bitcoin,1,123064256188.85924,45846522059.373184,0.0939106776178632,0.0415372121260908
2020-03-26,btc,Bitcoin,1,122445336599.19923,42082295491.03078,0.0938771112821584,-0.0051054742282836
2020-03-27,btc,Bitcoin,1,123732739823.4625,34840544710.10888,0.0938699230562804,0.010349853346387
2020-03-28,btc,Bitcoin,1,117019679177.8136,32910551599.472366,0.0937996382799039,-0.0558870480105291
2020-03-29,btc,Bitcoin,1,114171796491.49911,35231848358.55144,0.093810677932928,-0.0225770888182044
2020-03-30,btc,Bitcoin,1,108551603303.50957,25923471292.176422,0.0941570093785283,-0.0558327118881294
2020-03-31,btc,Bitcoin,1,117151628726.53436,34907149977.57921,0.0956350882268535,0.0792401922401762
2020-04-01,btc,Bitcoin,1,117750205634.39989,32287674952.1782,0.095640103204745,0.0028950352073007
2020-04-02,btc,Bitcoin,1,120921617010.34784,35886963977.71526,0.0955549563657201,0.0335483635234403
2020-04-03,btc,Bitcoin,1,124719708453.63536,47638672293.73783,0.0957515911939189,0.0248511777831943
2020-04-04,btc,Bitcoin,1,123234164427.70816,39867535857.25387,0.0957387762941882,-0.0110844337574267
2020-04-05,btc,Bitcoin,1,125564427826.17566,35009177102.13241,0.0955808736512319,0.0186247770951837
2020-04-06,btc,Bitcoin,1,124272363451.93964,31885662165.01491,0.0955072396058882,-0.0104601490536335
2020-04-07,btc,Bitcoin,1,133484854333.44952,45370138560.82485,0.0966187828788287,0.0723869407549724
2020-04-08,btc,Bitcoin,1,131782164465.85344,43386074290.71468,0.0949550837852314,-0.0139163897662903
2020-04-09,btc,Bitcoin,1,134518720640.0234,38922547592.862114,0.0950263907743399,0.0200169913431107
2020-04-10,btc,Bitcoin,1,133598651281.71776,34921486435.060486,0.0950290779813165,-0.0065318867171129
2020-04-11,btc,Bitcoin,1,125740858699.27551,37828011010.9016,0.0956062277964556,-0.0607276126839835
2020-04-12,btc,Bitcoin,1,125980543742.365,30280054180.28837,0.0508050500217892,0.0020499851799229
2020-04-13,btc,Bitcoin,1,126655463658.31229,34544392366.04943,0.0492932928772832,0.0049851791807462
2020-04-14,btc,Bitcoin,1,125651103790.21223,38062368291.08157,0.0476769582268733,-0.0080781025254399
2020-04-15,btc,Bitcoin,1,125713883015.64565,33837365577.44977,0.0474548149998444,0.0003849034366467
2020-04-16,btc,Bitcoin,1,121499498109.80827,29692916171.011845,0.0458435020448758,-0.0342143771913203
2020-04-17,btc,Bitcoin,1,129402884477.95892,45752002264.27432,0.0456041780709377,0.0629155118794173
2020-04-18,btc,Bitcoin,1,128961704237.38852,31701906839.621475,0.0456137529239242,-0.0034997399706604
2020-04-19,btc,Bitcoin,1,132775323305.43571,30035235468.3311,0.0388476261946617,0.0290330980086412
2020-04-20,btc,Bitcoin,1,130680700686.31036,29714765522.32532,0.039042722374175,-0.0160057413732452
2020-04-21,btc,Bitcoin,1,125724610427.89977,35276609104.457115,0.0397834820198503,-0.0387714875980158
2020-04-22,btc,Bitcoin,1,125473149029.1152,30093303601.39072,0.0386089730056584,-0.0021050029473173
2020-04-23,btc,Bitcoin,1,130398643209.39326,30819547915.3444,0.0351310243537434,0.0384158537148469
2020-04-24,btc,Bitcoin,1,135414822709.73112,41032858925.23595,0.0349917130878797,0.0376504602875282
2020-04-25,btc,Bitcoin,1,137493716065.4006,33233126912.999897,0.0350234784739501,0.0151366016964118
2020-04-26,btc,Bitcoin,1,138298135122.85803,31610167152.118294,0.0350036798996067,0.0057422320449536
2020-04-27,btc,Bitcoin,1,140977260141.33173,33760863612.125053,0.0332417706152378,0.0190921145204541
2020-04-28,btc,Bitcoin,1,142649802462.8293,35205525351.89531,0.0328081524174717,0.0116980591399009
2020-04-29,btc,Bitcoin,1,142370212777.1421,32855687796.969097,0.0306403508197956,-0.0020668009363387
2020-04-30,btc,Bitcoin,1,160483573440.17792,60399592065.54053,0.0344818480482249,0.1196627107793251
2020-05-01,btc,Bitcoin,1,158042623264.3916,65838312160.09067,0.0347798939272826,-0.0154187985513782
2020-05-02,btc,Bitcoin,1,161989355178.82224,44773967197.55202,0.0346064854997635,0.0245698657248727
2020-05-03,btc,Bitcoin,1,164603123455.99927,39177855720.33245,0.0345078548836615,0.015905861009692
2020-05-04,btc,Bitcoin,1,163036842346.68604,45617019157.37323,0.0344622199291998,-0.0086962400322967
2020-05-05,btc,Bitcoin,1,162341412439.88123,44698213713.39127,0.0344597044405306,-0.0004798379636294
2020-05-06,btc,Bitcoin,1,165335617639.04947,43436234291.97107,0.0342785132334423,0.0132867652340404
2020-05-07,btc,Bitcoin,1,167950864937.1468,48538811466.802704,0.0321850679384583,0.015588484759986
2020-05-08,btc,Bitcoin,1,182927847431.44943,61712313964.69186,0.0348916725711298,0.0853203157002227
2020-05-09,btc,Bitcoin,1,180421762956.3486,50955646313.40579,0.0351320639603548,-0.0138878179307972
2020-05-10,btc,Bitcoin,1,175752574354.63544,46706541180.09866,0.035629164669735,-0.0263091703164857
2020-05-11,btc,Bitcoin,1,160814678353.7077,61704475184.53314,0.0378383020697002,-0.0889436353086576
2020-05-12,btc,Bitcoin,1,158113540964.46692,57996080837.490005,0.0381030849202446,-0.0170381901263017
2020-05-13,btc,Bitcoin,1,161474125336.405,39515455755.72524,0.0381807730745942,0.0211257039784218
2020-05-14,btc,Bitcoin,1,170593350055.82486,44239951916.52319,0.0389832543485104,0.0547537707411791
2020-05-15,btc,Bitcoin,1,179398095871.3398,52076585310.72393,0.0397381282520264,0.0538305843771311
2020-05-16,btc,Bitcoin,1,170983863891.47488,44866846516.37974,0.040520549772728,-0.0510112183599726
2020-05-17,btc,Bitcoin,1,172309401206.74423,34146492788.29056,0.0393337500962923,0.0070648609183798
2020-05-18,btc,Bitcoin,1,177224284369.1316,35650032953.969925,0.0394385249043124,0.0305701598574064
2020-05-19,btc,Bitcoin,1,178446153576.46417,38922896809.95441,0.0392977380818484,0.0043471729591697
2020-05-20,btc,Bitcoin,1,179127815802.66245,37077538114.72087,0.0390072673689119,0.0053171873861312
2020-05-21,btc,Bitcoin,1,175227227252.9058,34829170074.82492,0.0384608347205208,-0.024234597154102
2020-05-22,btc,Bitcoin,1,166569335290.8396,35965016693.72406,0.0399967407647734,-0.0502132042371865
2020-05-23,btc,Bitcoin,1,168309812992.5134,27700943119.83718,0.0396185476284574,0.0078942620600539
2020-05-24,btc,Bitcoin,1,168614573110.75775,26159735072.083897,0.0392340511671301,0.0042174161293697
2020-05-25,btc,Bitcoin,1,161407638875.36517,29437505507.203728,0.0405147164036966,-0.0489995683984894
2020-05-26,btc,Bitcoin,1,163333743988.58344,29130957734.103832,0.0405754415438391,0.017240118934815
2020-05-27,btc,Bitcoin,1,162547226896.53772,26860828302.61543,0.0405352263096099,-0.0050286799026455
2020-05-28,btc,Bitcoin,1,168615778509.82266,28916177009.89064,0.0409529082363942,0.0371977894514401
2020-05-29,btc,Bitcoin,1,175534414971.32306,31771100326.33337,0.0413948231162958,0.0397406791060301
2020-05-30,btc,Bitcoin,1,173355014878.4796,28880265574.93268,0.0356106744612183,-0.0125363177768029
2020-05-31,btc,Bitcoin,1,177978616382.68933,30231487421.644287,0.0356672447590138,0.0246830386947713
2020-06-01,btc,Bitcoin,1,174105710752.04755,27396663221.15232,0.0357124905660603,-0.0204656899226733
2020-06-02,btc,Bitcoin,1,186932702065.96875,33702539853.50912,0.0378165504085191,0.0714306876003743
2020-06-03,btc,Bitcoin,1,175463166971.51956,36841150778.6441,0.0399011970410287,-0.0663435884229404
2020-06-04,btc,Bitcoin,1,177416480472.83005,25222025158.95508,0.0399502069751534,0.0135681424398423
2020-06-05,btc,Bitcoin,1,179830985954.85498,24903069188.39716,0.0399520549657059,0.0134878947877208
2020-06-06,btc,Bitcoin,1,177373937377.29663,23447982002.19483,0.0399940122814364,-0.0143448867954312
2020-06-07,btc,Bitcoin,1,177901732349.93213,19374357195.06036,0.0367540687360259,0.0026832573365549
2020-06-08,btc,Bitcoin,1,179167717944.46164,23856639264.76249,0.0367052932037597,0.0078081777960843
2020-06-09,btc,Bitcoin,1,179810911053.20026,21154971285.09144,0.0363785673937071,0.0035287863624642
2020-06-10,btc,Bitcoin,1,179709840753.7975,22844271951.20621,0.032207494049722,-0.0006166003984127
2020-06-11,btc,Bitcoin,1,181705166673.57465,24398738299.650776,0.0319922959538627,0.0109861498528562
2020-06-12,btc,Bitcoin,1,171615707160.27472,31225155444.61979,0.0337437210960344,-0.0571901893811528
2020-06-13,btc,Bitcoin,1,174266571295.67957,23601462338.138702,0.0323558499101312,0.0152737624918799
2020-06-14,btc,Bitcoin,1,174275005803.05463,19693461096.502857,0.0307588821276669,-6.319375350116729e-06
2020-06-15,btc,Bitcoin,1,172116372679.33923,18836155988.901707,0.029387594989352,-0.0131290429145369
2020-06-16,btc,Bitcoin,1,173598215783.88248,29160908896.896835,0.029406852729829,0.0091341369067237
2020-06-17,btc,Bitcoin,1,175075304218.30185,26391020757.045525,0.0289078544835887,0.0098338183272002
2020-06-18,btc,Bitcoin,1,174231189757.1904,23643218251.13749,0.0289129830286262,-0.0064845675639446
2020-06-19,btc,Bitcoin,1,173034439845.62103,20601074385.50321,0.028908085232711,-0.0067427243236153
2020-06-20,btc,Bitcoin,1,171101646024.0128,23738525501.71876,0.0286258871035888,-0.0092972632454664
2020-06-21,btc,Bitcoin,1,172323213442.3655,19774464252.766605,0.027069517942995,0.0050841208791592
2020-06-22,btc,Bitcoin,1,171192409474.1401,18986237382.053703,0.0270734865012282,-0.0066336527765216
2020-06-23,btc,Bitcoin,1,178128652479.62244,24768621256.83892,0.0280143766342953,0.0400877302133775
2020-06-24,btc,Bitcoin,1,177187041226.59833,17756804210.055347,0.0263731760922791,-0.0055947811174785
2020-06-25,btc,Bitcoin,1,171028279701.5032,23183760291.75444,0.0271591042177948,-0.0356011834138438
2020-06-26,btc,Bitcoin,1,170495281892.45944,23499175984.21671,0.0271458511607114,-0.0031697921712812
2020-06-27,btc,Bitcoin,1,168807143703.19455,22429204010.63552,0.0263648929302604,-0.0100060571638884
2020-06-28,btc,Bitcoin,1,166004979429.79742,21515626881.09779,0.0254279989870129,-0.0167855983415687
2020-06-29,btc,Bitcoin,1,168334049772.4726,19665935216.70147,0.0255046980917203,0.0138813552514989
2020-06-30,btc,Bitcoin,1,169175896894.16483,19754459582.74716,0.0250693063899536,0.0049400473620107
2020-07-01,btc,Bitcoin,1,168558715595.07886,19741435780.48584,0.0248225711395396,-0.0038663543522456
2020-07-02,btc,Bitcoin,1,170031996602.76715,20005031554.019035,0.0208201430106422,0.0088084641556207
2020-07-03,btc,Bitcoin,1,167604994105.34857,19379463385.296654,0.0172550645631107,-0.0148821292758309
2020-07-04,btc,Bitcoin,1,167116284671.21997,17420495829.39433,0.0170187379245572,-0.0025248724392454
2020-07-05,btc,Bitcoin,1,168258822207.29507,16643732672.69214,0.016850484096318,0.0067592363617894
2020-07-06,btc,Bitcoin,1,167429736492.90482,17324463886.377956,0.0167052655569824,-0.0049945513933469
2020-07-07,btc,Bitcoin,1,172136257752.3712,21987059041.689262,0.0175463884257723,0.027671018974269
2020-07-08,btc,Bitcoin,1,170510411872.0138,18945747769.31741,0.0175277834358659,-0.0095446494352735
2020-07-09,btc,Bitcoin,1,173809293389.63837,20708592426.03485,0.0179147393991715,0.0191104406441162
2020-07-10,btc,Bitcoin,1,170198606143.6283,19480413474.236183,0.0182771559376133,-0.0210482790664983
2020-07-11,btc,Bitcoin,1,171104767641.88345,18224423467.7428,0.0181656659216904,0.0050972927390269
2020-07-12,btc,Bitcoin,1,170191069703.26535,16167064476.282871,0.0149143825799283,-0.0052490658850565
2020-07-13,btc,Bitcoin,1,171364106456.32056,17173962879.687658,0.0146874972043744,0.0068169551973387
2020-07-14,btc,Bitcoin,1,170370727819.23874,18245667827.00536,0.0147211769823,-0.006118950506373
2020-07-15,btc,Bitcoin,1,170451532161.73575,19147263017.229504,0.0145376126854788,0.000681332400175
2020-07-16,btc,Bitcoin,1,169758848797.9732,16565948994.90621,0.0144457004356846,-0.0047358611581742
2020-07-17,btc,Bitcoin,1,168496782960.8989,18760484380.276333,0.0143483843392035,-0.0072943167848578
2020-07-18,btc,Bitcoin,1,168760444137.05035,16500659021.756384,0.0143293221184552,0.0021640490029746
2020-07-19,btc,Bitcoin,1,169031588403.36658,15638459042.903372,0.0142954205204519,0.0013234780273219
2020-07-20,btc,Bitcoin,1,169692625141.8043,16085385661.984406,0.0142270136387699,0.0037246865053592
2020-07-21,btc,Bitcoin,1,168936986921.46805,17080393205.34609,0.0142054720755392,-0.0042967143574674
2020-07-22,btc,Bitcoin,1,173036757675.6725,20048075731.25112,0.0148433396455602,0.0238555188889968
2020-07-23,btc,Bitcoin,1,175370017196.6754,19702428931.32856,0.013083941403194,0.0137498756627874
2020-07-24,btc,Bitcoin,1,176821599773.56787,26966148756.408127,0.0131372487996228,0.0079054271416261
2020-07-25,btc,Bitcoin,1,175865705417.72916,35810926084.94321,0.0113663873612995,-0.0056341892869937
2020-07-26,btc,Bitcoin,1,178740874539.49573,36726067828.3661,0.0116751522704309,0.0162150689257671
2020-07-27,btc,Bitcoin,1,183064851468.0001,19713211084.56171,0.0121488623016943,0.0238497702659383
2020-07-28,btc,Bitcoin,1,202191797991.40768,34694788843.590096,0.0210079745962675,0.0993257948329446
2020-07-29,btc,Bitcoin,1,201144184191.06567,27637575180.45096,0.0210670947358441,-0.0052445810400776
2020-07-30,btc,Bitcoin,1,204969785090.6761,23642111784.048485,0.0211660127456239,0.0171557237809096
2020-07-31,btc,Bitcoin,1,205200775318.2176,22265381996.186665,0.021095584486224,0.0020436752361767
2020-08-01,btc,Bitcoin,1,208933774575.1489,22329797905.441616,0.0212090688736578,0.0186482260914999
2020-08-02,btc,Bitcoin,1,217741425308.62857,26198946496.27784,0.021741544796277,0.0420625777085312
2020-08-03,btc,Bitcoin,1,204126077224.646,27584591853.069736,0.0255404494676199,-0.0652189297692551
2020-08-04,btc,Bitcoin,1,207218525401.74573,20583344056.841503,0.0255836725579822,0.0147645811074408
2020-08-05,btc,Bitcoin,1,206583502227.5565,20527193170.963608,0.025573942893979,-0.0043716338430623
2020-08-06,btc,Bitcoin,1,216249264843.7021,22359870185.20913,0.0263434338220807,0.0469359775541349
2020-08-07,btc,Bitcoin,1,217128467890.1089,21793317050.968628,0.0261548162149473,0.0041608953700897
2020-08-08,btc,Bitcoin,1,213579066889.2504,21624736673.079872,0.0264510443495635,-0.0168506985541458
2020-08-09,btc,Bitcoin,1,216526346494.0801,17286825185.217506,0.0259503676005313,0.0143836520267246
2020-08-10,btc,Bitcoin,1,215621627427.59085,17051550190.814676,0.0260512876456497,-0.0048057115260977
2020-08-11,btc,Bitcoin,1,218920276229.41245,24145919191.344177,0.0259700263276193,0.0152970071644187
2020-08-12,btc,Bitcoin,1,210825577055.42203,24448699831.26472,0.0274262963713647,-0.0399223124024459
2020-08-13,btc,Bitcoin,1,213770877597.9049,22803776234.97776,0.0273620818477073,0.0157712939370053
2020-08-14,btc,Bitcoin,1,217185020504.7804,24755770184.13853,0.0274271024221458,0.0202849852184652
2020-08-15,btc,Bitcoin,1,216916952670.3025,21650925951.996807,0.0274060769238311,-0.0033713501590391
2020-08-16,btc,Bitcoin,1,219049736823.3334,21285690552.515503,0.0272500929302026,0.007403247398809
2020-08-17,btc,Bitcoin,1,219750735622.69547,19209711614.40851,0.0272428551260384,0.0031027223120254
2020-08-18,btc,Bitcoin,1,226536103501.8635,25481896190.555748,0.0274930476387955,0.0306705271859257
2020-08-19,btc,Bitcoin,1,220980135332.214,24825715158.705486,0.028270187697193,-0.0266594778043973
2020-08-20,btc,Bitcoin,1,216660276172.5052,23384200655.888924,0.0286049387203373,-0.0182695623284097
2020-08-21,btc,Bitcoin,1,219044968220.8876,20353349054.591465,0.0284584901684142,0.0108970755661115
2020-08-22,btc,Bitcoin,1,212896669545.7498,23406354443.011192,0.0292391352507544,-0.0296649086064082
2020-08-23,btc,Bitcoin,1,215641597239.98148,19572783953.57896,0.0292705736564803,0.0139071244776651
2020-08-24,btc,Bitcoin,1,215347356765.4613,18467219109.18413,0.0292304622984326,-0.0024401316983908
2020-08-25,btc,Bitcoin,1,217410678530.3584,20061559392.103256,0.0291804205927313,0.0094759673776056
2020-08-26,btc,Bitcoin,1,209658632328.37,23423332918.936924,0.0299528359472872,-0.0353201608475135
2020-08-27,btc,Bitcoin,1,211778947737.22385,20869928785.800804,0.0240585142219967,0.0100150129206824
2020-08-28,btc,Bitcoin,1,208747591910.15524,21595917446.04397,0.0242059347731536,-0.0144611614182927
2020-08-29,btc,Bitcoin,1,212799723684.94672,19271253870.82992,0.0242545034989438,0.0191701450022705
2020-08-30,btc,Bitcoin,1,212114842611.5429,18415439613.538937,0.0242679573332503,-0.0032726622861414
2020-08-31,btc,Bitcoin,1,216179629567.1804,19909556666.601448,0.0242752787618853,0.0189391895801769
2020-09-01,btc,Bitcoin,1,215921598551.3304,21077276617.8664,0.0230119000946837,-0.0024540722629229
2020-09-02,btc,Bitcoin,1,221315690777.34525,25232603061.53493,0.0197327066514109,0.0189165095541472
2020-09-03,btc,Bitcoin,1,210746091569.71368,26038738388.79888,0.0211020199069359,-0.0409237189572326
2020-09-04,btc,Bitcoin,1,188438095255.46017,49411126240.51858,0.0295986686585683,-0.1130747168698746
2020-09-05,btc,Bitcoin,1,194040447575.9313,27623487077.06882,0.0286739651936019,0.0277564997958261
2020-09-06,btc,Bitcoin,1,188092098308.3525,56430042198.69171,0.0290174043661034,-0.0296872845737254
2020-09-07,btc,Bitcoin,1,189621410257.03525,28801019507.333485,0.0290180733094461,0.0080467000784079
2020-09-08,btc,Bitcoin,1,191501904758.6869,26560146962.23275,0.0289272403454092,0.0096441173214305
2020-09-09,btc,Bitcoin,1,186825391248.7263,47780699209.09236,0.0291287128516253,-0.0228895947796701
2020-09-10,btc,Bitcoin,1,188757938083.84296,21357083446.312523,0.0290246581794016,0.0103306118421517
2020-09-11,btc,Bitcoin,1,191180566587.0585,77545788530.61436,0.0283882072859705,0.010888983908087
2020-09-12,btc,Bitcoin,1,192111562749.9339,20796810115.947914,0.0281923629901231,0.003480986888805
2020-09-13,btc,Bitcoin,1,192997988416.4807,19955498078.251053,0.027891634144602,0.0058759685059452
2020-09-14,btc,Bitcoin,1,190922719938.2308,21057424433.480133,0.0279163803556967,-0.010643135132506
2020-09-15,btc,Bitcoin,1,197010021430.2403,23526143436.490395,0.0286118371952828,0.0316587436212216
2020-09-16,btc,Bitcoin,1,199044338127.62628,23802088944.396893,0.0287254715983233,0.0117942418933765
2020-09-17,btc,Bitcoin,1,202524001250.4926,24459086808.776905,0.0282284494990851,0.0151494201245849
2020-09-18,btc,Bitcoin,1,202358479464.18542,23547167125.34241,0.0278978739874254,-0.0013022762669923
2020-09-19,btc,Bitcoin,1,202091264904.96927,20681771888.39928,0.0277486211483575,-0.0009920891638621
2020-09-20,btc,Bitcoin,1,204994315602.9869,18334274060.30012,0.0278106337036018,0.0142519327927903
2020-09-21,btc,Bitcoin,1,202032519471.2685,20161733906.963223,0.027432213414229,-0.0146019152810161
2020-09-22,btc,Bitcoin,1,193677795064.08533,23757059692.35704,0.0283798039926777,-0.0453017210797472
2020-09-23,btc,Bitcoin,1,194731087415.28983,19866578108.97796,0.0284657086333303,0.0084003827335852
2020-09-24,btc,Bitcoin,1,189120580778.4633,19981974722.35128,0.0287407480630448,-0.0292824444627832
2020-09-25,btc,Bitcoin,1,198514026300.1792,21348447554.09249,0.0296864815371408,0.0480033386921512
2020-09-26,btc,Bitcoin,1,197616950282.06653,19119761059.475536,0.0296032296635184,-0.0041606137440428
2020-09-27,btc,Bitcoin,1,198687083452.04324,16886146730.050009,0.0295478979410208,0.0057128275114575
2020-09-28,btc,Bitcoin,1,199236216251.43555,17639951627.948776,0.0292954889219493,0.002055713459276
2020-09-29,btc,Bitcoin,1,197720212770.89465,19869963340.485493,0.0293187463246506,-0.0087018831200538
2020-09-30,btc,Bitcoin,1,200532996047.58585,18308943800.63904,0.0292365124742164,0.0153877087229581
2020-10-01,btc,Bitcoin,1,199310441688.8357,18558607662.6852,0.029243929045911,-0.0061675511971284
2020-10-02,btc,Bitcoin,1,196617081790.5188,20889752499.95891,0.0290148182400754,-0.0133565456549842
2020-10-03,btc,Bitcoin,1,195660035179.73257,21258724984.47584,0.0281572240723718,-0.0052169479720518
2020-10-04,btc,Bitcoin,1,195188285650.34625,16039831144.937496,0.0189115610038112,-0.0024639606882974
2020-10-05,btc,Bitcoin,1,197494664453.7935,16029160487.55924,0.0183505365023781,0.0116928766271762
2020-10-06,btc,Bitcoin,1,199530129891.0881,17853484006.269306,0.0175145506774837,0.0106498447212697
2020-10-07,btc,Bitcoin,1,196314284797.01337,19419734685.095844,0.0177983135825432,-0.0167356894081311
2020-10-08,btc,Bitcoin,1,197575523784.584,17222472599.6063,0.017748805097889,0.0058337394449914
2020-10-09,btc,Bitcoin,1,201518932273.67853,19767968267.462948,0.0175019810364455,0.0204728435053116
2020-10-10,btc,Bitcoin,1,204809205392.1796,19254933802.105747,0.0176180660485013,0.0159065383807828
2020-10-11,btc,Bitcoin,1,209268690952.5854,19496631246.27072,0.0178422078569212,0.0199820170209914
2020-10-12,btc,Bitcoin,1,210799352797.1382,16270141989.732689,0.0178667511999673,0.0080543585568175
2020-10-13,btc,Bitcoin,1,213726225963.2052,20957733313.86495,0.0179810400491812,0.0144297162615174
2020-10-14,btc,Bitcoin,1,211576163357.66504,19556025069.397404,0.017969181069128,-0.0101944147205834
2020-10-15,btc,Bitcoin,1,211756280001.1405,20441486195.023685,0.0171585756137858,0.0008281888939158
2020-10-16,btc,Bitcoin,1,212878404236.874,20511481706.663586,0.0170755038733663,0.0052341618899571
2020-10-17,btc,Bitcoin,1,209993205751.0232,20436703034.239178,0.017184588379798,-0.0154716795542579
2020-10-18,btc,Bitcoin,1,210421523306.6905,15650920221.099894,0.017186977605952,0.004118720986078
2020-10-19,btc,Bitcoin,1,212752326976.49207,15569792414.423223,0.017278801930662,0.0113803582734526
2020-10-20,btc,Bitcoin,1,217391050812.65872,18121468516.27194,0.0175309098787214,0.0220454877769444
2020-10-21,btc,Bitcoin,1,220404884318.9781,21431994055.82887,0.0173604035916453,0.0132340390177621
2020-10-22,btc,Bitcoin,1,236717318526.1569,29314287990.069,0.0193218259566737,0.072677860977917
2020-10-23,btc,Bitcoin,1,240257678153.83536,25070864646.764915,0.0193367386518919,0.0112285715734685
2020-10-24,btc,Bitcoin,1,239590543523.72256,21379873277.585674,0.0181791087337834,-0.0017753132994808
2020-10-25,btc,Bitcoin,1,242785151288.0792,19302801174.758503,0.016572076410912,0.0136725579304624
2020-10-26,btc,Bitcoin,1,241326618198.73065,18998745579.318,0.0166296608209875,-0.006478661403392
2020-10-27,btc,Bitcoin,1,242141178089.608,21507619985.694366,0.0166418856651124,0.0030197909129903
2020-10-28,btc,Bitcoin,1,253004886697.3608,23918511528.069115,0.0179992146595524,0.0445045520077265
2020-10-29,btc,Bitcoin,1,245661872194.4421,26825856788.112816,0.0189111344166373,-0.0276343603537245
2020-10-30,btc,Bitcoin,1,249545455596.3296,22860841953.831577,0.0188702617998764,0.0118901212911062
2020-10-31,btc,Bitcoin,1,250845436637.92023,23482756915.113663,0.018701439060897,0.0070644564609114
2020-11-01,btc,Bitcoin,1,255329261020.6163,22691200479.405403,0.0183563024019362,0.0176798447176338
2020-11-02,btc,Bitcoin,1,254260250527.50497,19771957707.937115,0.0183316574204464,-0.0042384277499003
2020-11-03,btc,Bitcoin,1,251266177558.48047,22630851230.49477,0.0186075996355009,-0.0118775041324035
2020-11-04,btc,Bitcoin,1,259277183164.55063,22602862338.46403,0.0190684096414226,0.031337635093056
2020-11-05,btc,Bitcoin,1,261103557610.74823,25857225138.46526,0.0190668525519379,0.0079553969425614
2020-11-06,btc,Bitcoin,1,288118007577.42645,36313255719.023285,0.0244760052417328,0.0979783772696478
2020-11-07,btc,Bitcoin,1,288563189165.38806,34523587704.57108,0.0245617568416732,-0.000322783971594
2020-11-08,btc,Bitcoin,1,274687727889.983,30369855794.73288,0.0268793206564011,-0.0480784616442608
2020-11-09,btc,Bitcoin,1,287116472704.3936,24082570971.89149,0.0275932782441534,0.0447287005169503
2020-11-10,btc,Bitcoin,1,284292217075.7686,29501754042.78257,0.0278187870527122,-0.0104422157165426
2020-11-11,btc,Bitcoin,1,283242342238.5137,21918753732.66584,0.0279328551299984,-0.0036997783398859
2020-11-12,btc,Bitcoin,1,291215273242.1888,23990613793.268227,0.028085279227702,0.026366016930055
2020-11-13,btc,Bitcoin,1,301529322417.4614,28001128791.21136,0.0281992195938985,0.0361983854265712
2020-11-14,btc,Bitcoin,1,302672502422.09,24826304419.55837,0.0281648098483127,0.0037841043233317
2020-11-15,btc,Bitcoin,1,298290647831.24426,22096608221.167004,0.0285456425464156,-0.0142652890908543
2020-11-16,btc,Bitcoin,1,296277008765.18964,19184714602.510406,0.0283115021157452,-0.0069131767322598
2020-11-17,btc,Bitcoin,1,309857769717.0289,24606359052.384533,0.0289073384353201,0.0446404797760209
2020-11-18,btc,Bitcoin,1,327448838765.29767,31572384445.72333,0.0298900247426227,0.0545680639820407
2020-11-19,btc,Bitcoin,1,330792375072.03064,40089857655.31074,0.0298630345709016,0.0100398655516791
2020-11-20,btc,Bitcoin,1,330526082018.5286,30586797551.711708,0.0299797014807763,-0.0005709742200359
2020-11-21,btc,Bitcoin,1,345552251091.15924,28731271104.013725,0.0284588251680085,0.0444016846252584
2020-11-22,btc,Bitcoin,1,346623937352.1668,31201880851.778336,0.0285082349301046,0.0032539076963562
2020-11-23,btc,Bitcoin,1,342078349285.0962,33010231293.95878,0.0288692912665708,-0.0161230935679732
2020-11-24,btc,Bitcoin,1,340635146714.39825,33389683851.4282,0.0289691016339911,-0.0016281625862308
2020-11-25,btc,Bitcoin,1,354209935573.8031,49429532567.3455,0.0292000615502614,0.0390323305046838
2020-11-26,btc,Bitcoin,1,348158099247.1633,32146102840.277466,0.0296854502992692,-0.0178753302524459
2020-11-27,btc,Bitcoin,1,317999016791.45123,48738957776.520256,0.034405893079511,-0.0900692039008177
2020-11-28,btc,Bitcoin,1,318057301370.37897,30680336583.3428,0.0337941759096823,0.0001310473273044
2020-11-29,btc,Bitcoin,1,328812520405.74207,24501260966.046284,0.0340907103871024,0.0332049873238631
2020-11-30,btc,Bitcoin,1,336495192223.0139,23940328528.71234,0.0342109251546707,0.0251333853639845
2020-12-01,btc,Bitcoin,1,363927715778.6875,36160827241.44173,0.036283641418686,0.0762458737083626
2020-12-02,btc,Bitcoin,1,349587593227.14185,38614628143.57325,0.037356605536495,-0.0391089050288648
2020-12-03,btc,Bitcoin,1,356517705143.29443,28923102074.82652,0.0371369870005434,0.0184412582483499
2020-12-04,btc,Bitcoin,1,360661550057.2975,24342606870.70896,0.0369499235695341,0.011738515144998
